quarter_year,survival,ci_lb,ci_ub,sex,dep,region,route,stage_cat,agegrp,diagnosisyear
1.25,.81999999,.69,.94,All Persons,All IMD Quintiles,East Midlands,All Routes,All Stages,0-49,All Years
1.5,.81999999,.69,.94,All Persons,All IMD Quintiles,East Midlands,All Routes,All Stages,0-49,All Years
1.75,.81999999,.69,.94,All Persons,All IMD Quintiles,East Midlands,All Routes,All Stages,0-49,All Years
2,.77999997,.64999998,.91000003,All Persons,All IMD Quintiles,East Midlands,All Routes,All Stages,0-49,All Years
2.25,.77999997,.64999998,.91000003,All Persons,All IMD Quintiles,East Midlands,All Routes,All Stages,0-49,All Years
2.5,.77999997,.64999998,.91000003,All Persons,All IMD Quintiles,East Midlands,All Routes,All Stages,0-49,All Years
3,.77999997,.64999998,.91000003,All Persons,All IMD Quintiles,East Midlands,All Routes,All Stages,0-49,All Years
3.25,.73000002,.57999998,.88999999,All Persons,All IMD Quintiles,East Midlands,All Routes,All Stages,0-49,All Years
3.5,.73000002,.57999998,.88999999,All Persons,All IMD Quintiles,East Midlands,All Routes,All Stages,0-49,All Years
4,.68000001,.50999999,.85000002,All Persons,All IMD Quintiles,East Midlands,All Routes,All Stages,0-49,All Years
4.25,.68000001,.50999999,.85000002,All Persons,All IMD Quintiles,East Midlands,All Routes,All Stages,0-49,All Years
0,.98000002,.94999999,1.02,All Persons,All IMD Quintiles,East Midlands,All Routes,All Stages,50-54,All Years
.5,.95999998,.91000003,1.01,All Persons,All IMD Quintiles,East Midlands,All Routes,All Stages,50-54,All Years
1,.93000001,.86000001,1,All Persons,All IMD Quintiles,East Midlands,All Routes,All Stages,50-54,All Years
1.25,.88999999,.80000001,.97000003,All Persons,All IMD Quintiles,East Midlands,All Routes,All Stages,50-54,All Years
1.5,.85000002,.75,.94,All Persons,All IMD Quintiles,East Midlands,All Routes,All Stages,50-54,All Years
1.75,.81999999,.72000003,.93000001,All Persons,All IMD Quintiles,East Midlands,All Routes,All Stages,50-54,All Years
2,.77999997,.66000003,.88999999,All Persons,All IMD Quintiles,East Midlands,All Routes,All Stages,50-54,All Years
2.25,.77999997,.66000003,.88999999,All Persons,All IMD Quintiles,East Midlands,All Routes,All Stages,50-54,All Years
2.75,.77999997,.66000003,.88999999,All Persons,All IMD Quintiles,East Midlands,All Routes,All Stages,50-54,All Years
3,.75,.63,.87,All Persons,All IMD Quintiles,East Midlands,All Routes,All Stages,50-54,All Years
3.25,.75,.63,.87,All Persons,All IMD Quintiles,East Midlands,All Routes,All Stages,50-54,All Years
3.5,.72000003,.58999997,.85000002,All Persons,All IMD Quintiles,East Midlands,All Routes,All Stages,50-54,All Years
3.75,.72000003,.58999997,.85000002,All Persons,All IMD Quintiles,East Midlands,All Routes,All Stages,50-54,All Years
4,.72000003,.58999997,.85000002,All Persons,All IMD Quintiles,East Midlands,All Routes,All Stages,50-54,All Years
4.25,.68000001,.54000002,.82999998,All Persons,All IMD Quintiles,East Midlands,All Routes,All Stages,50-54,All Years
4.5,.68000001,.54000002,.82999998,All Persons,All IMD Quintiles,East Midlands,All Routes,All Stages,50-54,All Years
5,.68000001,.54000002,.82999998,All Persons,All IMD Quintiles,East Midlands,All Routes,All Stages,50-54,All Years
0,.99000001,.97000003,1.01,All Persons,All IMD Quintiles,East Midlands,All Routes,All Stages,55-59,All Years
.25,.92000002,.86000001,.97000003,All Persons,All IMD Quintiles,East Midlands,All Routes,All Stages,55-59,All Years
.5,.86000001,.80000001,.93000001,All Persons,All IMD Quintiles,East Midlands,All Routes,All Stages,55-59,All Years
.75,.82999998,.75999999,.89999998,All Persons,All IMD Quintiles,East Midlands,All Routes,All Stages,55-59,All Years
1,.79000002,.70999998,.86000001,All Persons,All IMD Quintiles,East Midlands,All Routes,All Stages,55-59,All Years
1.25,.76999998,.69,.85000002,All Persons,All IMD Quintiles,East Midlands,All Routes,All Stages,55-59,All Years
1.5,.75,.67000002,.82999998,All Persons,All IMD Quintiles,East Midlands,All Routes,All Stages,55-59,All Years
1.75,.72000003,.63,.80000001,All Persons,All IMD Quintiles,East Midlands,All Routes,All Stages,55-59,All Years
2,.69,.60000002,.77999997,All Persons,All IMD Quintiles,East Midlands,All Routes,All Stages,55-59,All Years
2.25,.67000002,.57999998,.75999999,All Persons,All IMD Quintiles,East Midlands,All Routes,All Stages,55-59,All Years
2.5,.64999998,.55000001,.74000001,All Persons,All IMD Quintiles,East Midlands,All Routes,All Stages,55-59,All Years
2.75,.61000001,.50999999,.70999998,All Persons,All IMD Quintiles,East Midlands,All Routes,All Stages,55-59,All Years
3,.61000001,.50999999,.70999998,All Persons,All IMD Quintiles,East Midlands,All Routes,All Stages,55-59,All Years
3.25,.58999997,.49000001,.69,All Persons,All IMD Quintiles,East Midlands,All Routes,All Stages,55-59,All Years
3.5,.57999998,.47999999,.68000001,All Persons,All IMD Quintiles,East Midlands,All Routes,All Stages,55-59,All Years
3.75,.57999998,.47999999,.68000001,All Persons,All IMD Quintiles,East Midlands,All Routes,All Stages,55-59,All Years
4,.57999998,.47999999,.68000001,All Persons,All IMD Quintiles,East Midlands,All Routes,All Stages,55-59,All Years
4.25,.57999998,.47999999,.68000001,All Persons,All IMD Quintiles,East Midlands,All Routes,All Stages,55-59,All Years
4.5,.56,.44999999,.66000003,All Persons,All IMD Quintiles,East Midlands,All Routes,All Stages,55-59,All Years
4.75,.54000002,.43000001,.63999999,All Persons,All IMD Quintiles,East Midlands,All Routes,All Stages,55-59,All Years
5,.50999999,.40000001,.63,All Persons,All IMD Quintiles,East Midlands,All Routes,All Stages,55-59,All Years
0,.99000001,.98000002,1.01,All Persons,All IMD Quintiles,East Midlands,All Routes,All Stages,60-64,All Years
.25,.92000002,.87,.97000003,All Persons,All IMD Quintiles,East Midlands,All Routes,All Stages,60-64,All Years
.5,.86000001,.79000002,.92000002,All Persons,All IMD Quintiles,East Midlands,All Routes,All Stages,60-64,All Years
.75,.81999999,.75999999,.88999999,All Persons,All IMD Quintiles,East Midlands,All Routes,All Stages,60-64,All Years
1,.81,.74000001,.88,All Persons,All IMD Quintiles,East Midlands,All Routes,All Stages,60-64,All Years
1.25,.76999998,.69999999,.85000002,All Persons,All IMD Quintiles,East Midlands,All Routes,All Stages,60-64,All Years
1.5,.74000001,.67000002,.81999999,All Persons,All IMD Quintiles,East Midlands,All Routes,All Stages,60-64,All Years
1.75,.73000002,.64999998,.81,All Persons,All IMD Quintiles,East Midlands,All Routes,All Stages,60-64,All Years
2,.69999999,.61000001,.77999997,All Persons,All IMD Quintiles,East Midlands,All Routes,All Stages,60-64,All Years
2.25,.66000003,.56999999,.75,All Persons,All IMD Quintiles,East Midlands,All Routes,All Stages,60-64,All Years
2.5,.63999999,.55000001,.73000002,All Persons,All IMD Quintiles,East Midlands,All Routes,All Stages,60-64,All Years
2.75,.63999999,.55000001,.73000002,All Persons,All IMD Quintiles,East Midlands,All Routes,All Stages,60-64,All Years
3,.62,.52999997,.70999998,All Persons,All IMD Quintiles,East Midlands,All Routes,All Stages,60-64,All Years
3.25,.62,.52999997,.70999998,All Persons,All IMD Quintiles,East Midlands,All Routes,All Stages,60-64,All Years
3.5,.62,.52999997,.70999998,All Persons,All IMD Quintiles,East Midlands,All Routes,All Stages,60-64,All Years
3.75,.62,.52999997,.70999998,All Persons,All IMD Quintiles,East Midlands,All Routes,All Stages,60-64,All Years
4,.60000002,.50999999,.69999999,All Persons,All IMD Quintiles,East Midlands,All Routes,All Stages,60-64,All Years
4.25,.60000002,.50999999,.69999999,All Persons,All IMD Quintiles,East Midlands,All Routes,All Stages,60-64,All Years
4.5,.60000002,.50999999,.69999999,All Persons,All IMD Quintiles,East Midlands,All Routes,All Stages,60-64,All Years
4.75,.60000002,.50999999,.69999999,All Persons,All IMD Quintiles,East Midlands,All Routes,All Stages,60-64,All Years
5,.57999998,.49000001,.68000001,All Persons,All IMD Quintiles,East Midlands,All Routes,All Stages,60-64,All Years
0,.99000001,.98000002,1.01,All Persons,All IMD Quintiles,East Midlands,All Routes,All Stages,65-69,All Years
.25,.94,.89999998,.97000003,All Persons,All IMD Quintiles,East Midlands,All Routes,All Stages,65-69,All Years
.5,.91000003,.87,.94999999,All Persons,All IMD Quintiles,East Midlands,All Routes,All Stages,65-69,All Years
.75,.86000001,.81,.91000003,All Persons,All IMD Quintiles,East Midlands,All Routes,All Stages,65-69,All Years
1,.82999998,.76999998,.88,All Persons,All IMD Quintiles,East Midlands,All Routes,All Stages,65-69,All Years
1.25,.80000001,.74000001,.86000001,All Persons,All IMD Quintiles,East Midlands,All Routes,All Stages,65-69,All Years
1.5,.75,.69,.81,All Persons,All IMD Quintiles,East Midlands,All Routes,All Stages,65-69,All Years
1.75,.69999999,.63,.75999999,All Persons,All IMD Quintiles,East Midlands,All Routes,All Stages,65-69,All Years
2,.69,.62,.75999999,All Persons,All IMD Quintiles,East Midlands,All Routes,All Stages,65-69,All Years
2.25,.68000001,.62,.75,All Persons,All IMD Quintiles,East Midlands,All Routes,All Stages,65-69,All Years
2.5,.68000001,.61000001,.75,All Persons,All IMD Quintiles,East Midlands,All Routes,All Stages,65-69,All Years
2.75,.66000003,.58999997,.73000002,All Persons,All IMD Quintiles,East Midlands,All Routes,All Stages,65-69,All Years
3,.66000003,.58999997,.73000002,All Persons,All IMD Quintiles,East Midlands,All Routes,All Stages,65-69,All Years
3.25,.66000003,.58999997,.73000002,All Persons,All IMD Quintiles,East Midlands,All Routes,All Stages,65-69,All Years
3.5,.66000003,.58999997,.73000002,All Persons,All IMD Quintiles,East Midlands,All Routes,All Stages,65-69,All Years
3.75,.64999998,.57999998,.73000002,All Persons,All IMD Quintiles,East Midlands,All Routes,All Stages,65-69,All Years
4,.63,.56,.70999998,All Persons,All IMD Quintiles,East Midlands,All Routes,All Stages,65-69,All Years
4.25,.60000002,.51999998,.68000001,All Persons,All IMD Quintiles,East Midlands,All Routes,All Stages,65-69,All Years
4.5,.58999997,.50999999,.67000002,All Persons,All IMD Quintiles,East Midlands,All Routes,All Stages,65-69,All Years
4.75,.56999999,.49000001,.66000003,All Persons,All IMD Quintiles,East Midlands,All Routes,All Stages,65-69,All Years
5,.54000002,.46000001,.63,All Persons,All IMD Quintiles,East Midlands,All Routes,All Stages,65-69,All Years
0,.99000001,.98000002,1.01,All Persons,All IMD Quintiles,East Midlands,All Routes,All Stages,70-74,All Years
.25,.92000002,.88,.95999998,All Persons,All IMD Quintiles,East Midlands,All Routes,All Stages,70-74,All Years
.5,.91000003,.87,.95999998,All Persons,All IMD Quintiles,East Midlands,All Routes,All Stages,70-74,All Years
.75,.88999999,.83999997,.94,All Persons,All IMD Quintiles,East Midlands,All Routes,All Stages,70-74,All Years
1,.87,.81,.92000002,All Persons,All IMD Quintiles,East Midlands,All Routes,All Stages,70-74,All Years
1.25,.82999998,.77999997,.88999999,All Persons,All IMD Quintiles,East Midlands,All Routes,All Stages,70-74,All Years
1.5,.81,.75,.87,All Persons,All IMD Quintiles,East Midlands,All Routes,All Stages,70-74,All Years
1.75,.79000002,.73000002,.86000001,All Persons,All IMD Quintiles,East Midlands,All Routes,All Stages,70-74,All Years
2,.75999999,.69,.82999998,All Persons,All IMD Quintiles,East Midlands,All Routes,All Stages,70-74,All Years
2.25,.74000001,.67000002,.81,All Persons,All IMD Quintiles,East Midlands,All Routes,All Stages,70-74,All Years
2.5,.73000002,.64999998,.80000001,All Persons,All IMD Quintiles,East Midlands,All Routes,All Stages,70-74,All Years
2.75,.70999998,.63999999,.77999997,All Persons,All IMD Quintiles,East Midlands,All Routes,All Stages,70-74,All Years
3,.69,.62,.76999998,All Persons,All IMD Quintiles,East Midlands,All Routes,All Stages,70-74,All Years
3.25,.66000003,.57999998,.74000001,All Persons,All IMD Quintiles,East Midlands,All Routes,All Stages,70-74,All Years
3.5,.64999998,.56999999,.73000002,All Persons,All IMD Quintiles,East Midlands,All Routes,All Stages,70-74,All Years
3.75,.63999999,.55000001,.72000003,All Persons,All IMD Quintiles,East Midlands,All Routes,All Stages,70-74,All Years
4,.58999997,.5,.68000001,All Persons,All IMD Quintiles,East Midlands,All Routes,All Stages,70-74,All Years
4.25,.56999999,.47999999,.66000003,All Persons,All IMD Quintiles,East Midlands,All Routes,All Stages,70-74,All Years
4.5,.55000001,.46000001,.63999999,All Persons,All IMD Quintiles,East Midlands,All Routes,All Stages,70-74,All Years
4.75,.55000001,.46000001,.63999999,All Persons,All IMD Quintiles,East Midlands,All Routes,All Stages,70-74,All Years
5,.55000001,.46000001,.63999999,All Persons,All IMD Quintiles,East Midlands,All Routes,All Stages,70-74,All Years
0,.99000001,.98000002,1.01,All Persons,All IMD Quintiles,East Midlands,All Routes,All Stages,75-79,All Years
.25,.91000003,.86000001,.95999998,All Persons,All IMD Quintiles,East Midlands,All Routes,All Stages,75-79,All Years
.5,.87,.81,.92000002,All Persons,All IMD Quintiles,East Midlands,All Routes,All Stages,75-79,All Years
.75,.81999999,.75,.88,All Persons,All IMD Quintiles,East Midlands,All Routes,All Stages,75-79,All Years
1,.75999999,.69,.83999997,All Persons,All IMD Quintiles,East Midlands,All Routes,All Stages,75-79,All Years
1.25,.75,.68000001,.82999998,All Persons,All IMD Quintiles,East Midlands,All Routes,All Stages,75-79,All Years
1.5,.75,.68000001,.82999998,All Persons,All IMD Quintiles,East Midlands,All Routes,All Stages,75-79,All Years
1.75,.73000002,.66000003,.81,All Persons,All IMD Quintiles,East Midlands,All Routes,All Stages,75-79,All Years
2,.67000002,.58999997,.75999999,All Persons,All IMD Quintiles,East Midlands,All Routes,All Stages,75-79,All Years
2.25,.64999998,.56,.74000001,All Persons,All IMD Quintiles,East Midlands,All Routes,All Stages,75-79,All Years
2.5,.63,.54000002,.72000003,All Persons,All IMD Quintiles,East Midlands,All Routes,All Stages,75-79,All Years
2.75,.60000002,.50999999,.69999999,All Persons,All IMD Quintiles,East Midlands,All Routes,All Stages,75-79,All Years
3,.60000002,.50999999,.69999999,All Persons,All IMD Quintiles,East Midlands,All Routes,All Stages,75-79,All Years
3.25,.58999997,.49000001,.68000001,All Persons,All IMD Quintiles,East Midlands,All Routes,All Stages,75-79,All Years
3.5,.58999997,.49000001,.68000001,All Persons,All IMD Quintiles,East Midlands,All Routes,All Stages,75-79,All Years
3.75,.56999999,.47,.67000002,All Persons,All IMD Quintiles,East Midlands,All Routes,All Stages,75-79,All Years
4,.56999999,.47,.67000002,All Persons,All IMD Quintiles,East Midlands,All Routes,All Stages,75-79,All Years
4.25,.51999998,.41,.63,All Persons,All IMD Quintiles,East Midlands,All Routes,All Stages,75-79,All Years
4.5,.51999998,.41,.63,All Persons,All IMD Quintiles,East Midlands,All Routes,All Stages,75-79,All Years
4.75,.49000001,.36000001,.61000001,All Persons,All IMD Quintiles,East Midlands,All Routes,All Stages,75-79,All Years
5,.49000001,.36000001,.61000001,All Persons,All IMD Quintiles,East Midlands,All Routes,All Stages,75-79,All Years
0,.99000001,.95999998,1.01,All Persons,All IMD Quintiles,East Midlands,All Routes,All Stages,80-84,All Years
.25,.74000001,.63999999,.83999997,All Persons,All IMD Quintiles,East Midlands,All Routes,All Stages,80-84,All Years
.5,.68000001,.56999999,.77999997,All Persons,All IMD Quintiles,East Midlands,All Routes,All Stages,80-84,All Years
.75,.64999998,.54000002,.75999999,All Persons,All IMD Quintiles,East Midlands,All Routes,All Stages,80-84,All Years
1,.60000002,.49000001,.70999998,All Persons,All IMD Quintiles,East Midlands,All Routes,All Stages,80-84,All Years
1.25,.57999998,.47,.69,All Persons,All IMD Quintiles,East Midlands,All Routes,All Stages,80-84,All Years
1.5,.54000002,.43000001,.64999998,All Persons,All IMD Quintiles,East Midlands,All Routes,All Stages,80-84,All Years
1.75,.52999997,.41,.63999999,All Persons,All IMD Quintiles,East Midlands,All Routes,All Stages,80-84,All Years
2,.49000001,.38,.61000001,All Persons,All IMD Quintiles,East Midlands,All Routes,All Stages,80-84,All Years
2.25,.46000001,.34,.56999999,All Persons,All IMD Quintiles,East Midlands,All Routes,All Stages,80-84,All Years
2.5,.41999999,.31,.54000002,All Persons,All IMD Quintiles,East Midlands,All Routes,All Stages,80-84,All Years
3,.41,.28999999,.51999998,All Persons,All IMD Quintiles,East Midlands,All Routes,All Stages,80-84,All Years
3.25,.38999999,.27000001,.5,All Persons,All IMD Quintiles,East Midlands,All Routes,All Stages,80-84,All Years
3.5,.37,.25,.47999999,All Persons,All IMD Quintiles,East Midlands,All Routes,All Stages,80-84,All Years
4,.37,.25,.47999999,All Persons,All IMD Quintiles,East Midlands,All Routes,All Stages,80-84,All Years
4.25,.37,.25,.47999999,All Persons,All IMD Quintiles,East Midlands,All Routes,All Stages,80-84,All Years
4.5,.37,.25,.47999999,All Persons,All IMD Quintiles,East Midlands,All Routes,All Stages,80-84,All Years
4.75,.37,.25,.47999999,All Persons,All IMD Quintiles,East Midlands,All Routes,All Stages,80-84,All Years
5,.37,.25,.47999999,All Persons,All IMD Quintiles,East Midlands,All Routes,All Stages,80-84,All Years
